-0.501437 0.849699 0.163067 -0.55158	0.934668	0.179374
-0.411229 0.894344 0.17619 -0.452352	0.983778	0.193808
-0.331013 0.925036 0.186387 -0.364114	1.01754	0.205026
-0.257509 0.946469 0.194645 -0.28326	1.04112	0.214109
-0.18891 0.961102 0.201486 -0.207801	1.05721	0.221634
-0.124167 0.970387 0.207199 -0.136584	1.06743	0.227919
-0.0625448 0.975267 0.211995 -0.0687993	1.07279	0.233195
-0.00348806 0.976383 0.21602 -0.00383687	1.07402	0.237622
0.0533618 0.974185 0.219355 0.058698	1.0716	0.24129
0.108307 0.968995 0.22208 0.119138	1.06589	0.244288
0.161622 0.961034 0.224256 0.177784	1.05714	0.246682
0.213445 0.950478 0.225907 0.23479	1.04553	0.248498
0.263963 0.937424 0.227067 0.290359	1.03117	0.249774
0.31333 0.921926 0.227762 0.344663	1.01412	0.250538
0.361608 0.904025 0.227989 0.397769	0.994428	0.250788
0.408915 0.883694 0.227758 0.449806	0.972063	0.250534
0.45535 0.860869 0.227071 0.500885	0.946956	0.249778
0.500934 0.835483 0.225907 0.551028	0.919031	0.248498
0.545744 0.807387 0.224252 0.600318	0.888126	0.246678
0.589838 0.776382 0.222084 0.648822	0.85402	0.244293
0.633207 0.742248 0.219355 0.696528	0.816473	0.24129
0.675893 0.704633 0.216015 0.743482	0.775096	0.237616
0.717884 0.663098 0.212 0.789673	0.729408	0.2332
0.759143 0.617065 0.2072 0.835058	0.678772	0.22792
0.799626 0.565689 0.20148 0.879588	0.622258	0.221628
0.839203 0.507789 0.19465 0.923124	0.558568	0.214115
0.877652 0.441574 0.186388 0.965417	0.485731	0.205026
0.914577 0.364023 0.176184 1.00603	0.400425	0.193802
0.949104 0.269495 0.163074 1.04401	0.296444	0.179381
0.978915 0.144222 0.144654 1.07681	0.158644	0.15912
0.990456 -0.0855455 0.108068 1.0895	-0.0941001	0.118875
-0.825928 0.542726 0.152631 -0.908521	0.596998	0.167895
-0.6238 0.756278 0.197275 -0.68618	0.831906	0.217002
-0.512589 0.831196 0.21538 -0.563847	0.914315	0.236918
-0.42082 0.878013 0.228052 -0.462902	0.965814	0.250857
-0.339614 0.910001 0.237826 -0.373575	1.001	0.261609
-0.265397 0.932305 0.245709 -0.291937	1.02554	0.270279
-0.196248 0.94756 0.252221 -0.215873	1.04232	0.277443
-0.131062 0.957308 0.257651 -0.144168	1.05304	0.283416
-0.0690684 0.962538 0.262203 -0.0759753	1.05879	0.288423
-0.0096941 0.96392 0.266019 -0.0106635	1.06031	0.29262
0.0474322 0.961921 0.269178 0.0521754	1.05811	0.296096
0.102621 0.956879 0.271759 0.112883	1.05257	0.298935
0.156154 0.94902 0.273819 0.171769	1.04392	0.301201
0.208172 0.938526 0.275381 0.22899	1.03238	0.302919
0.258867 0.925499 0.276478 0.284753	1.01805	0.304126
0.308394 0.909994 0.277135 0.339234	1.00099	0.304849
0.356819 0.892052 0.27735 0.392501	0.981257	0.305085
0.404259 0.87165 0.277132 0.444685	0.958815	0.304845
0.450816 0.848719 0.276482 0.495897	0.93359	0.30413
0.49651 0.823191 0.275381 0.546161	0.90551	0.302919
0.541418 0.794916 0.273815 0.59556	0.874408	0.301197
0.5856 0.763687 0.271763 0.644159	0.840056	0.298939
0.629044 0.729279 0.269178 0.691948	0.802206	0.296096
0.671791 0.691328 0.266014 0.73897	0.76046	0.292615
0.713829 0.649381 0.262207 0.785212	0.714319	0.288428
0.755116 0.602839 0.257651 0.830628	0.663123	0.283417
0.795601 0.550823 0.252216 0.875161	0.605906	0.277438
0.835147 0.492092 0.245713 0.918662	0.541301	0.270285
0.873511 0.424756 0.237827 0.960862	0.467232	0.261609
0.910259 0.345582 0.228046 1.00128	0.380141	0.250851
0.944419 0.248406 0.215387 1.03886	0.273246	0.236925
0.973287 0.117455 0.197277 1.07062	0.1292	0.217004
0.972376 -0.176628 0.152621 1.06961	-0.194291	0.167883
-0.644236 0.723226 0.248807 -0.708659	0.795549	0.273688
-0.527464 0.806516 0.267111 -0.580209	0.887166	0.293822
-0.433257 0.856837 0.279508 -0.476582	0.94252	0.307459
-0.35057 0.890847 0.288953 -0.385627	0.979932	0.317848
-0.275324 0.914481 0.296517 -0.302856	1.00593	0.326169
-0.205399 0.930677 0.302741 -0.225938	1.02374	0.333015
-0.139596 0.941117 0.307915 -0.153556	1.03523	0.338707
-0.0770986 0.946868 0.312244 -0.0848085	1.04156	0.343468
-0.0172992 0.948646 0.315867 -0.0190291	1.04351	0.347453
0.0401919 0.946948 0.318863 0.0442111	1.04164	0.35075
0.095698 0.942126 0.321309 0.105268	1.03634	0.35344
0.14951 0.934425 0.323259 0.164461	1.02787	0.355585
0.201777 0.92403 0.324738 0.221955	1.01643	0.357212
0.252693 0.911052 0.325776 0.277963	1.00216	0.358354
0.30242 0.895549 0.326398 0.332662	0.985104	0.359038
0.351023 0.877562 0.326601 0.386125	0.965318	0.359261
0.398623 0.857069 0.326394 0.438485	0.942775	0.359034
0.445323 0.834 0.32578 0.489855	0.9174	0.358358
0.491144 0.808284 0.324738 0.540258	0.889112	0.357212
0.536163 0.779766 0.323256 0.589779	0.857743	0.355582
0.580439 0.74823 0.321313 0.638483	0.823053	0.353444
0.62396 0.713442 0.318864 0.686356	0.784787	0.35075
0.666765 0.675023 0.315862 0.733441	0.742525	0.347448
0.708838 0.632496 0.312248 0.779721	0.695746	0.343472
0.75013 0.585229 0.307916 0.825143	0.643752	0.338707
0.790583 0.532287 0.302736 0.869642	0.585515	0.33301
0.830043 0.472339 0.296522 0.913047	0.519573	0.326174
0.868236 0.403329 0.288953 0.955059	0.443662	0.317849
0.904661 0.321671 0.279504 0.995126	0.353839	0.307454
0.938169 0.220275 0.267117 1.03198	0.242302	0.293828
0.96529 0.0794287 0.248809 1.06182	0.0873715	0.27369
-0.673283 0.676245 0.298974 -0.740612	0.743869	0.328871
-0.546801 0.774433 0.318312 -0.601479	0.851874	0.350142
-0.448932 0.830146 0.330646 -0.493825	0.91316	0.363711
-0.364143 0.86712 0.339859 -0.400557	0.953832	0.373845
-0.287478 0.892656 0.347163 -0.316226	0.981922	0.381879
-0.216509 0.910176 0.353134 -0.23816	1.00119	0.388447
-0.149894 0.921581 0.358078 -0.164884	1.01374	0.393886
-0.0867398 0.928055 0.362201 -0.0954138	1.02086	0.398421
-0.0263944 0.93038 0.365645 -0.0290338	1.02342	0.402209
0.0315597 0.929096 0.368489 0.0347157	1.02201	0.405338
0.0874646 0.924582 0.370807 0.096211	1.01704	0.407888
0.141624 0.917099 0.372654 0.155787	1.00881	0.40992
0.194197 0.906847 0.374053 0.213616	0.997532	0.411459
0.245382 0.893943 0.375036 0.269921	0.983338	0.412539
0.295348 0.878451 0.375623 0.324883	0.966296	0.413186
0.344164 0.860415 0.375815 0.37858	0.946457	0.413397
0.391952 0.839811 0.37562 0.431148	0.923792	0.413182
0.438818 0.816569 0.375039 0.4827	0.898226	0.412543
0.484783 0.790614 0.374053 0.533262	0.869675	0.411459
0.529925 0.761782 0.372651 0.582917	0.83796	0.409916
0.574301 0.729847 0.370811 0.631732	0.802832	0.407892
0.617899 0.694562 0.368489 0.679689	0.764018	0.405338
0.660754 0.655523 0.365641 0.726829	0.721076	0.402205
0.702844 0.612223 0.362205 0.773129	0.673445	0.398425
0.744115 0.563981 0.358078 0.818526	0.620379	0.393886
0.784491 0.509779 0.35313 0.86294	0.560757	0.388443
0.823793 0.448153 0.347167 0.906173	0.492968	0.381883
0.861701 0.376788 0.339859 0.947871	0.414466	0.373845
0.897604 0.291533 0.330642 0.987364	0.320686	0.363706
0.930046 0.183708 0.318317 1.02305	0.202078	0.350148
0.953924 0.0253773 0.298976 1.04932	0.027915	0.328874
-0.718531 0.60306 0.346516 -0.790383	0.663365	0.381167
-0.572023 0.732584 0.36893 -0.629226	0.805843	0.405823
-0.468484 0.796854 0.381527 -0.515332	0.876539	0.41968
-0.380726 0.83813 0.390626 -0.418799	0.921943	0.429688
-0.302142 0.866327 0.397729 -0.332356	0.952959	0.437502
-0.229795 0.885661 0.403485 -0.252775	0.974227	0.443834
-0.16213 0.89837 0.408222 -0.178343	0.988207	0.449045
-0.0981388 0.905812 0.412157 -0.107953	0.996393	0.453373
-0.037107 0.908866 0.415434 -0.0408177	0.999753	0.456977
0.0214232 0.908133 0.418134 0.0235655	0.998946	0.459947
0.0778188 0.904027 0.420331 0.0856006	0.99443	0.462364
0.132402 0.896838 0.422079 0.145643	0.986522	0.464287
0.185343 0.88678 0.423402 0.203878	0.975458	0.465743
0.236852 0.873982 0.424331 0.260538	0.96138	0.466764
0.287102 0.858513 0.424886 0.315812	0.944364	0.467374
0.336167 0.840422 0.425067 0.369783	0.924464	0.467574
0.384174 0.819686 0.424883 0.422591	0.901655	0.467371
0.431228 0.79623 0.424334 0.474351	0.875853	0.466767
0.477355 0.769976 0.423403 0.52509	0.846974	0.465743
0.522629 0.740749 0.422076 0.574892	0.814824	0.464284
0.567111 0.708311 0.420334 0.623822	0.779142	0.462368
0.610782 0.672391 0.418134 0.67186	0.73963	0.459948
0.653674 0.632556 0.41543 0.719042	0.695812	0.456973
0.695758 0.588255 0.412161 0.765334	0.64708	0.453377
0.736967 0.538734 0.408223 0.810664	0.592607	0.449045
0.777205 0.482863 0.403481 0.854925	0.53115	0.443829
0.816253 0.418974 0.397733 0.897879	0.460871	0.437507
0.853716 0.344358 0.390626 0.939088	0.378794	0.429689
0.888803 0.253942 0.381523 0.977683	0.279335	0.419675
0.91945 0.136011 0.368936 1.01139	0.149612	0.405829
0.93622 -0.0588164 0.346519 1.02984	-0.064698	0.38117
-0.605857 0.676449 0.418754 -0.666443	0.744094	0.460629
-0.492985 0.755136 0.432171 -0.542283	0.830648	0.475388
-0.400934 0.802804 0.441321 -0.441027	0.883084	0.485453
-0.319729 0.834748 0.448299 -0.351702	0.918222	0.493128
-0.245568 0.856558 0.453878 -0.270124	0.942214	0.499266
-0.176549 0.871017 0.458433 -0.194204	0.958118	0.504276
-0.111499 0.879741 0.462195 -0.122649	0.967715	0.508414
-0.0496111 0.883754 0.465314 -0.0545722	0.97213	0.511846
0.00962865 0.883741 0.467878 0.0105915	0.972115	0.514666
0.0666229 0.88017 0.469959 0.0732851	0.968187	0.516955
0.121719 0.873365 0.471612 0.13389	0.960702	0.518773
0.175101 0.863564 0.472862 0.192611	0.94992	0.520148
0.226993 0.850909 0.473738 0.249692	0.936	0.521112
0.277576 0.835481 0.474261 0.305334	0.919029	0.521687
0.32693 0.817331 0.474432 0.359623	0.899064	0.521876
0.375187 0.796438 0.474259 0.412706	0.876082	0.521685
0.422455 0.772723 0.473741 0.464701	0.849995	0.521115
0.46876 0.7461 0.472862 0.515636	0.82071	0.520148
0.514178 0.716383 0.471609 0.565596	0.788022	0.51877
0.558765 0.683313 0.469962 0.614641	0.751645	0.516958
0.602501 0.646594 0.467878 0.662751	0.711253	0.514666
0.64541 0.605749 0.465311 0.709951	0.666324	0.511842
0.687453 0.560162 0.462198 0.756199	0.616178	0.508418
0.728544 0.508983 0.458433 0.801398	0.559881	0.504276
0.768555 0.450912 0.453874 0.845411	0.496003	0.499262
0.80721 0.383977 0.448302 0.887931	0.422375	0.493132
0.843987 0.304842 0.441322 0.928385	0.335326	0.485454
0.877774 0.206835 0.432168 0.96555	0.227518	0.475384
0.905236 0.0720315 0.418759 0.99576	0.0792346	0.460635
-0.656224 0.592882 0.466767 -0.721846	0.65217	0.513444
-0.524479 0.701511 0.482498 -0.576927	0.771662	0.530748
-0.425762 0.7594 0.491989 -0.468338	0.835339	0.541188
-0.340871 0.796785 0.498943 -0.374958	0.876463	0.548837
-0.264277 0.822037 0.504395 -0.290705	0.90424	0.554834
-0.1935 0.838861 0.508793 -0.21285	0.922747	0.559673
-0.127105 0.84929 0.512398 -0.139815	0.934219	0.563638
-0.064146 0.854564 0.51537 -0.0705606	0.94002	0.566907
-0.00403166 0.85549 0.517803 -0.00443482	0.941039	0.569583
0.0536917 0.852616 0.519773 0.0590609	0.937877	0.57175
0.109405 0.846312 0.521333 0.120345	0.930943	0.573466
0.163314 0.836846 0.522511 0.179645	0.92053	0.574762
0.215658 0.824385 0.523336 0.237224	0.906823	0.57567
0.266631 0.809019 0.523829 0.293294	0.88992	0.576212
0.316321 0.790807 0.52399 0.347953	0.869888	0.576389
0.364863 0.769728 0.523826 0.401349	0.846701	0.576209
0.41237 0.745699 0.523339 0.453607	0.820269	0.575673
0.45887 0.718624 0.522511 0.504757	0.790487	0.574762
0.504437 0.6883 0.521331 0.554881	0.75713	0.573464
0.549126 0.654442 0.519775 0.604038	0.719887	0.571753
0.592909 0.616716 0.517803 0.6522	0.678388	0.569584
0.635804 0.574587 0.515367 0.699385	0.632046	0.566904
0.677753 0.527349 0.512401 0.745528	0.580084	0.563641
0.718642 0.474007 0.508794 0.790506	0.521408	0.559673
0.758295 0.413011 0.504392 0.834125	0.454312	0.554831
0.796339 0.341907 0.498946 0.875973	0.376097	0.548841
0.832032 0.256289 0.49199 0.915235	0.281917	0.541189
0.863597 0.146284 0.482495 0.949957	0.160912	0.530744
0.884079 -0.0232072 0.466773 0.972486	-0.0255279	0.51345
-0.567464 0.628319 0.532166 -0.624211	0.691151	0.585382
-0.456982 0.704823 0.542623 -0.50268	0.775303	0.596884
-0.366581 0.75062 0.549724 -0.403239	0.825682	0.604697
-0.286607 0.780835 0.555118 -0.315267	0.858919	0.610629
-0.21349 0.800939 0.559393 -0.234839	0.881032	0.615332
-0.145357 0.813673 0.562857 -0.159893	0.89504	0.619142
-0.0810449 0.820625 0.565691 -0.0891494	0.902688	0.62226
-0.0198433 0.82279 0.567999 -0.0218277	0.905069	0.624799
0.0387738 0.820827 0.569859 0.0426512	0.90291	0.626845
0.0952333 0.815177 0.571329 0.104757	0.896695	0.628462
0.149773 0.806154 0.572437 0.164751	0.88677	0.62968
0.202654 0.793952 0.573211 0.222919	0.873348	0.630532
0.254083 0.778679 0.573672 0.279492	0.856547	0.63104
0.304159 0.760404 0.573823 0.334575	0.836444	0.631206
0.353026 0.739104 0.57367 0.388329	0.813015	0.631037
0.4008 0.714693 0.573213 0.44088	0.786162	0.630535
0.447508 0.687061 0.572437 0.492259	0.755767	0.62968
0.493227 0.655982 0.571327 0.54255	0.721581	0.62846
0.538005 0.621135 0.569862 0.591805	0.683248	0.626848
0.581807 0.582132 0.567999 0.639988	0.640345	0.624799
0.624636 0.538356 0.565688 0.687099	0.592191	0.622257
0.666407 0.48897 0.562859 0.733048	0.537867	0.619145
0.706965 0.432761 0.559393 0.777661	0.476037	0.615332
0.74605 0.367776 0.555115 0.820655	0.404554	0.610626
0.783119 0.290747 0.549727 0.861431	0.319822	0.6047
0.817001 0.195237 0.542624 0.898699	0.21476	0.596885
0.844247 0.0636382 0.532163 0.928672	0.070002	0.585379
-0.639501 0.505661 0.57916 -0.703448	0.556225	0.637073
-0.498445 0.63234 0.593042 -0.548289	0.695574	0.652346
-0.398649 0.693041 0.60067 -0.438513	0.762344	0.660736
-0.313659 0.730918 0.606123 -0.345025	0.804009	0.666735
-0.237296 0.755778 0.610322 -0.261026	0.831356	0.671354
-0.166849 0.771734 0.613668 -0.183534	0.848908	0.675035
-0.100787 0.780976 0.616375 -0.110866	0.859074	0.678012
-0.0382099 0.784806 0.618562 -0.0420309	0.863287	0.680418
0.0215182 0.784057 0.620315 0.0236701	0.862463	0.682347
0.0788927 0.779276 0.621695 0.086782	0.857203	0.683865
0.134194 0.770842 0.622732 0.147614	0.847926	0.685005
0.187714 0.758991 0.623456 0.206485	0.83489	0.685801
0.23968 0.743855 0.623886 0.263648	0.81824	0.686275
0.290204 0.725515 0.624027 0.319224	0.798066	0.686429
0.339439 0.703953 0.623884 0.373383	0.774348	0.686273
0.387507 0.679072 0.623457 0.426257	0.74698	0.685803
0.434436 0.650746 0.622732 0.47788	0.71582	0.685005
0.480301 0.618715 0.621693 0.528331	0.680587	0.683863
0.525142 0.582608 0.620318 0.577656	0.640869	0.682349
0.568912 0.54196 0.618562 0.625803	0.596156	0.680418
0.611588 0.49603 0.616372 0.672747	0.545633	0.67801
0.653047 0.443779 0.61367 0.718352	0.488157	0.675037
0.693058 0.38364 0.610323 0.762364	0.422004	0.671355
0.731215 0.312972 0.60612 0.804336	0.344269	0.666732
0.766631 0.226937 0.600673 0.843293	0.24963	0.660739
0.797037 0.114157 0.593043 0.876741	0.125572	0.652347
0.81182 -0.0748615 0.579157 0.892999	-0.0823474	0.637071
-0.562088 0.521083 0.642293 -0.618296	0.573191	0.706522
-0.440898 0.61718 0.651689 -0.484987	0.678898	0.716857
-0.347415 0.668632 0.657465 -0.382157	0.735494	0.723211
-0.266198 0.700951 0.661676 -0.292817	0.771045	0.727843
-0.192507 0.721667 0.664937 -0.211758	0.793833	0.731431
-0.124094 0.73417 0.66753 -0.136503	0.807587	0.734283
-0.0597229 0.740315 0.669602 -0.0656952	0.814347	0.736562
0.00142014 0.74123 0.67125 0.00156215	0.815353	0.738375
0.0599374 0.73763 0.672539 0.0659311	0.811393	0.739793
0.116174 0.729997 0.673504 0.127792	0.802997	0.740855
0.170466 0.718629 0.674176 0.187513	0.790492	0.741594
0.223071 0.703697 0.674575 0.245378	0.774066	0.742032
0.274117 0.685297 0.674705 0.301528	0.753827	0.742176
0.323771 0.663418 0.674573 0.356148	0.72976	0.74203
0.372161 0.637951 0.674178 0.409377	0.701746	0.741595
0.419316 0.608741 0.673504 0.461248	0.669615	0.740855
0.465306 0.575486 0.672538 0.511837	0.633034	0.739791
0.51016 0.537735 0.671252 0.561176	0.591508	0.738377
0.553807 0.494906 0.669602 0.609188	0.544397	0.736562
0.596185 0.446062 0.667528 0.655803	0.490668	0.734281
0.637098 0.389828 0.664939 0.700807	0.428811	0.731433
0.676175 0.324006 0.661676 0.743792	0.356406	0.727843
0.712703 0.244589 0.657463 0.783973	0.269047	0.723208
0.744907 0.142869 0.651691 0.819398	0.157156	0.71686
0.766396 -0.0102949 0.642294 0.843035	-0.0113244	0.706523
-0.505075 0.501945 0.702109 -0.555582	0.552139	0.772319
-0.392231 0.58594 0.709105 -0.431454	0.644534	0.780015
-0.302578 0.631935 0.713537 -0.332836	0.695128	0.78489
-0.223917 0.660376 0.716781 -0.246308	0.726413	0.788459
-0.152134 0.677856 0.719284 -0.167348	0.745641	0.791213
-0.0853074 0.687405 0.721248 -0.0938381	0.756145	0.793373
-0.0222895 0.690707 0.722792 -0.0245185	0.759778	0.795071
0.037703 0.688781 0.723989 0.0414733	0.757659	0.796387
0.0951216 0.682277 0.724879 0.104634	0.750505	0.797367
0.150369 0.671597 0.725497 0.165405	0.738757	0.798047
0.203745 0.656971 0.725863 0.22412	0.722668	0.798449
0.255409 0.638526 0.725982 0.280949	0.702379	0.798581
0.305541 0.616255 0.725862 0.336095	0.67788	0.798448
0.354278 0.590033 0.725499 0.389706	0.649036	0.798049
0.401651 0.559666 0.72488 0.441816	0.615633	0.797367
0.447717 0.524778 0.723987 0.492489	0.577256	0.796386
0.492486 0.484798 0.722793 0.541734	0.533278	0.795072
0.535843 0.438947 0.721248 0.589428	0.482842	0.793373
0.577653 0.385945 0.719283 0.635418	0.42454	0.791211
0.617573 0.323784 0.716782 0.67933	0.356162	0.78846
0.654923 0.24894 0.713537 0.720415	0.273834	0.78489
0.688127 0.153801 0.709103 0.756939	0.169181	0.780013
0.71191 0.0151701 0.702111 0.783101	0.0166871	0.772322
-0.462908 0.455529 0.760408 -0.509199	0.501082	0.836449
-0.352108 0.537975 0.7659 -0.387319	0.591772	0.84249
-0.264233 0.581705 0.769317 -0.290656	0.639874	0.846247
-0.187034 0.607768 0.771786 -0.205737	0.668544	0.848964
-0.116548 0.622797 0.773658 -0.128202	0.685077	0.851023
-0.0508761 0.629792 0.775099 -0.0559637	0.692771	0.852608
0.0111256 0.63039 0.7762 0.0122381	0.693429	0.85382
0.0701035 0.62557 0.777013 0.0771139	0.688127	0.854714
0.126577 0.615922 0.777573 0.139235	0.677514	0.85533
0.180918 0.601778 0.777903 0.19901	0.661955	0.855693
0.233325 0.583318 0.778011 0.256657	0.641649	0.855812
0.284007 0.560544 0.777902 0.312407	0.616598	0.855692
0.33311 0.533308 0.777574 0.366421	0.586639	0.855332
0.380659 0.501349 0.777013 0.418725	0.551484	0.854714
0.426693 0.464166 0.776199 0.469363	0.510582	0.853819
0.471176 0.420972 0.7751 0.518293	0.463069	0.85261
0.513909 0.370618 0.773658 0.5653	0.40768	0.851024
0.554588 0.311123 0.771784 0.610046	0.342235	0.848962
0.592512 0.239012 0.769319 0.651762	0.262913	0.846249
0.62599 0.146742 0.7659 0.688589	0.161417	0.84249
0.649369 0.0106254 0.760407 0.714305	0.0116879	0.836447
-0.440497 0.370299 0.817827 -0.484547	0.407329	0.89961
-0.322195 0.468602 0.822559 -0.354414	0.515462	0.904815
-0.233581 0.514287 0.825197 -0.256939	0.565715	0.907716
-0.156614 0.539937 0.82703 -0.172275	0.59393	0.909731
-0.0867093 0.553435 0.828377 -0.0953801	0.608778	0.911214
-0.0216997 0.558272 0.82938 -0.0238696	0.614099	0.912318
0.0395023 0.556207 0.830108 0.0434525	0.611827	0.913118
0.0976539 0.548238 0.830604 0.107419	0.603061	0.913665
0.153261 0.534909 0.830895 0.168588	0.5884	0.913984
0.206599 0.516504 0.83099 0.227259	0.568155	0.914089
0.257918 0.493049 0.830894 0.283709	0.542353	0.913983
0.307375 0.464349 0.830605 0.338113	0.510784	0.913666
0.354982 0.430017 0.830108 0.39048	0.473018	0.913118
0.400727 0.389304 0.829379 0.440799	0.428234	0.912317
0.444464 0.340968 0.828378 0.48891	0.375065	0.911215
0.485777 0.282984 0.82703 0.534354	0.311282	0.909732
0.523825 0.211329 0.825195 0.576207	0.232461	0.907715
0.556483 0.11714 0.82256 0.612131	0.128854	0.904816
0.574359 -0.0356264 0.817828 0.631795	-0.0391891	0.899611
-0.30973 0.361357 0.879491 -0.340702	0.397492	0.96744
-0.214358 0.420516 0.881599 -0.235794	0.462568	0.969759
-0.135448 0.449578 0.882912 -0.148993	0.494536	0.971203
-0.0648954 0.463369 0.883823 -0.0713847	0.509705	0.972202
-1.90735e-06 0.466664 0.884456 -2.09808e-06	0.513329	0.9729
0.0607477 0.461872 0.884879 0.0668224	0.508059	0.973365
0.118194 0.450122 0.885122 0.130013	0.495134	0.973634
0.172779 0.431954 0.885202 0.190057	0.475149	0.973721
0.224837 0.407466 0.885122 0.247321	0.448213	0.973633
0.274538 0.376356 0.884879 0.301991	0.413991	0.973366
0.321835 0.33793 0.884456 0.354018	0.371723	0.9729
0.366556 0.290792 0.883822 0.403211	0.31987	0.972202
0.408132 0.23215 0.882913 0.448946	0.255365	0.971204
0.445234 0.156685 0.881599 0.489757	0.172354	0.969759
0.473499 0.0480728 0.879491 0.520848	0.0528801	0.967439
-0.223878 0.261141 0.939032 -0.246265	0.287254	1.03293
-0.132752 0.314287 0.940003 -0.146027	0.345716	1.034
-0.0582492 0.334637 0.940546 -0.0640742	0.3681	1.0346
0.0080936 0.338654 0.940876 0.00890295	0.372519	1.03496
0.0689807 0.331134 0.941059 0.0758788	0.364247	1.03517
0.125558 0.3139 0.941117 0.138113	0.34529	1.03523
0.178413 0.287362 0.941059 0.196254	0.316098	1.03516
0.227689 0.250816 0.940877 0.250458	0.275898	1.03496
0.272961 0.202156 0.940546 0.300257	0.222371	1.0346
0.312879 0.13604 0.940002 0.344167	0.149644	1.034
0.342214 0.0347157 0.939032 0.376434	0.038187	1.03293
0.00204945 0.00513029 1 0.00225439	0.00564331	1.1
-0.669048 0.571605 -1 -0.669096	0.571607	-1.1
-0.573448 0.618129 -1 -0.573451	0.61814	-1.1
-0.50445 0.621842 -1 -0.504451	0.621854	-1.1
-0.437978 0.622422 -1 -0.437978	0.622434	-1.1
-0.372719 0.621943 -1 -0.372719	0.621956	-1.1
-0.308539 0.620628 -1 -0.308539	0.620639	-1.1
-0.245355 0.618543 -1 -0.245355	0.618554	-1.1
-0.183068 0.615733 -1 -0.183068	0.615743	-1.1
-0.121655 0.612236 -1 -0.121655	0.612245	-1.1
-0.0610647 0.608081 -1 -0.0610647	0.608089	-1.1
-0.00121188 0.603284 -1 -0.00121188	0.603291	-1.1
0.071763 0.629331 -1 0.071763	0.629346	-1.1
0.129592 0.622978 -1 0.129592	0.62299	-1.1
0.18679 0.615976 -1 0.18679	0.615986	-1.1
0.24333 0.608331 -1 0.24333	0.608339	-1.1
0.299271 0.600033 -1 0.299271	0.600039	-1.1
0.366273 0.622174 -1 0.366273	0.622186	-1.1
0.420493 0.61201 -1 0.420493	0.612018	-1.1
0.474132 0.60093 -1 0.474132	0.600936	-1.1
0.53735 0.619173 -1 0.53735	0.619184	-1.1
0.585953 0.595046 -1 0.585957	0.595051	-1.1
0.609836 0.490347 -1 0.609845	0.490348	-1.1
0.627642 0.357845 -1 0.627657	0.357845	-1.1
0.611151 0.0943298 -1 0.61116	0.0943298	-1.1
0.625573 -0.07728 -1 0.625586	-0.07728	-1.1
0.609915 -0.379545 -1 0.609923	-0.379545	-1.1
0.634107 -0.547588 -1 0.634124	-0.547589	-1.1
0.673053 -0.667552 -1 0.673107	-0.667598	-1.1
-0.877713 0.975665 -0.943939 -0.889451	1.06328	-0.990691
-0.808064 0.980042 -0.944288 -0.810357	1.06969	-0.988535
-0.741732 0.980736 -0.944583 -0.742177	1.07054	-0.988574
-0.676577 0.980752 -0.944866 -0.676654	1.07046	-0.989048
-0.612153 0.980641 -0.945143 -0.612164	1.07022	-0.989601
-0.548371 0.98051 -0.945419 -0.548373	1.06994	-0.990165
-0.485249 0.98037 -0.94569 -0.485249	1.06965	-0.990729
-0.422762 0.980235 -0.94596 -0.422762	1.06937	-0.991287
-0.360866 0.980098 -0.946227 -0.360866	1.06909	-0.991844
-0.299594 0.979962 -0.94649 -0.299594	1.0688	-0.992394
-0.238931 0.979826 -0.946752 -0.238931	1.06852	-0.992941
-0.178835 0.979691 -0.947011 -0.178835	1.06824	-0.993485
-0.119334 0.979556 -0.947267 -0.119334	1.06795	-0.994024
-0.0604162 0.979422 -0.947521 -0.0604162	1.06767	-0.994559
-0.00204229 0.979287 -0.947773 -0.00204229	1.06738	-0.995093
0.0557659 0.979156 -0.948021 0.0557659	1.0671	-0.995618
0.113012 0.97902 -0.948268 0.113012	1.06681	-0.996144
0.169747 0.978885 -0.948512 0.169747	1.06653	-0.996666
0.225919 0.978752 -0.948754 0.225919	1.06624	-0.997183
0.281566 0.978619 -0.948994 0.281566	1.06596	-0.997697
0.336722 0.978485 -0.949232 0.336722	1.06567	-0.998208
0.39134 0.978354 -0.949467 0.39134	1.06539	-0.998713
0.445452 0.97822 -0.9497 0.445452	1.0651	-0.999217
0.499094 0.978088 -0.949931 0.499094	1.06481	-0.999717
0.552221 0.977962 -0.950159 0.552223	1.06454	-1.00021
0.604861 0.977822 -0.950386 0.60487	1.06424	-1.00071
0.657045 0.977677 -0.950611 0.657091	1.06393	-1.00121
0.708722 0.977488 -0.950832 0.708913	1.06356	-1.00173
0.759889 0.977116 -0.95105 0.760612	1.06293	-1.00239
0.810431 0.976148 -0.951259 0.812917	1.06141	-1.00345
0.859985 0.973258 -0.951442 0.867949	1.05684	-1.00577
0.907598 0.964552 -0.951554 0.931756	1.04134	-1.01089
0.95008 0.936876 -0.951438 1.01159	0.984021	-1.01464
0.975441 0.838742 -0.950485 1.06067	0.843581	-1.00257
0.978971 0.639061 -0.948337 1.06672	0.639088	-0.9963
0.98029 0.409879 -0.945861 1.06948	0.409879	-0.991079
0.981615 0.157063 -0.943128 1.0722	0.157063	-0.985492
0.982972 -0.123247 -0.940097 1.07489	-0.123247	-0.979487
0.984354 -0.435779 -0.936718 1.07753	-0.435779	-0.973026
